Município,Data,Casos Acumulados,Casos Novos,Óbitos Acumulados,Óbitos novos
Agudos,01/01/2021,1021,1,18,0
Agudos,01/02/2021,1252,0,20,0
Agudos,01/03/2021,1540,0,25,0
Agudos,01/04/2020,0,0,0,0
Agudos,01/04/2021,2106,6,47,0
Agudos,01/05/2020,15,0,1,0
Agudos,01/05/2021,2761,10,58,0
Agudos,01/06/2020,23,0,1,0
Agudos,01/06/2021,3161,46,73,0
Agudos,01/07/2020,120,14,3,0
Agudos,01/07/2021,3822,2,86,0
Agudos,01/08/2020,302,5,5,0
Agudos,01/08/2021,4417,2,104,0
Agudos,01/09/2020,484,16,9,0
Agudos,01/09/2021,4659,8,109,0
Agudos,01/10/2020,642,10,13,0
Agudos,01/11/2020,747,0,15,0
Agudos,01/12/2020,854,1,17,0
Agudos,02/01/2021,1021,0,18,0
Agudos,02/02/2021,1254,2,20,0
Agudos,02/03/2021,1549,9,25,0
Agudos,02/04/2020,1,1,0,0
Agudos,02/04/2021,2127,21,47,0
Agudos,02/05/2020,15,0,1,0
Agudos,02/05/2021,2763,2,58,0
Agudos,02/06/2020,26,3,1,0
Agudos,02/06/2021,3187,26,73,0
Agudos,02/07/2020,123,3,3,0
Agudos,02/07/2021,3840,18,92,6
Agudos,02/08/2020,304,2,5,0
Agudos,02/08/2021,4419,2,104,0
Agudos,02/09/2020,495,11,9,0
Agudos,02/09/2021,4661,2,109,0
Agudos,02/10/2020,650,8,13,0
Agudos,02/11/2020,747,0,15,0
Agudos,02/12/2020,861,7,17,0
Agudos,03/01/2021,1021,0,18,0
Agudos,03/02/2021,1260,6,20,0
Agudos,03/03/2021,1561,12,25,0
Agudos,03/04/2020,1,0,0,0
Agudos,03/04/2021,2128,1,47,0
Agudos,03/05/2020,15,0,1,0
Agudos,03/05/2021,2763,0,58,0
Agudos,03/06/2020,27,1,1,0
Agudos,03/06/2021,3210,23,74,1
Agudos,03/07/2020,128,5,3,0
Agudos,03/07/2021,3863,23,95,3
Agudos,03/08/2020,304,0,5,0
Agudos,03/08/2021,4433,14,104,0
Agudos,03/09/2020,500,5,10,1
Agudos,03/09/2021,4668,7,109,0
Agudos,03/10/2020,655,5,13,0
Agudos,03/11/2020,747,0,15,0
Agudos,03/12/2020,877,16,17,0
Agudos,04/01/2021,1021,0,18,0
Agudos,04/02/2021,1265,5,20,0
Agudos,04/03/2021,1579,18,26,1
Agudos,04/04/2020,1,0,0,0
Agudos,04/04/2021,2130,2,47,0
Agudos,04/05/2020,15,0,1,0
Agudos,04/05/2021,2779,16,60,2
Agudos,04/06/2020,32,5,1,0
Agudos,04/06/2021,3210,0,74,0
Agudos,04/07/2020,129,1,3,0
Agudos,04/07/2021,3865,2,95,0
Agudos,04/08/2020,310,6,5,0
Agudos,04/08/2021,4433,0,105,1
Agudos,04/09/2020,510,10,11,1
Agudos,04/09/2021,4669,1,109,0
Agudos,04/10/2020,655,0,13,0
Agudos,04/11/2020,753,6,16,1
Agudos,04/12/2020,883,6,17,0
Agudos,05/01/2021,1024,3,18,0
Agudos,05/02/2021,1273,8,20,0
Agudos,05/03/2021,1599,20,27,1
Agudos,05/04/2020,1,0,0,0
Agudos,05/04/2021,2131,1,47,0
Agudos,05/05/2020,15,0,1,0
Agudos,05/05/2021,2802,23,60,0
Agudos,05/06/2020,32,0,1,0
Agudos,05/06/2021,3225,15,74,0
Agudos,05/07/2020,137,8,3,0
Agudos,05/07/2021,3868,3,95,0
Agudos,05/08/2020,315,5,6,1
Agudos,05/08/2021,4484,51,105,0
Agudos,05/09/2020,515,5,11,0
Agudos,05/09/2021,4669,0,109,0
Agudos,05/10/2020,655,0,13,0
Agudos,05/11/2020,753,0,16,0
Agudos,05/12/2020,896,13,17,0
Agudos,06/01/2021,1029,5,18,0
Agudos,06/02/2021,1279,6,20,0
Agudos,06/03/2021,1610,11,31,4
Agudos,06/04/2020,1,0,0,0
Agudos,06/04/2021,2141,10,47,0
Agudos,06/05/2020,18,3,1,0
Agudos,06/05/2021,2805,3,61,1
Agudos,06/06/2020,33,1,1,0
Agudos,06/06/2021,3227,2,74,0
Agudos,06/07/2020,137,0,3,0
Agudos,06/07/2021,3907,39,97,2
Agudos,06/08/2020,319,4,6,0
Agudos,06/08/2021,4520,36,105,0
Agudos,06/09/2020,522,7,11,0
Agudos,06/09/2021,4669,0,109,0
Agudos,06/10/2020,658,3,13,0
Agudos,06/11/2020,753,0,16,0
Agudos,06/12/2020,896,0,17,0
Agudos,07/01/2021,1032,3,18,0
Agudos,07/02/2021,1329,50,20,0
Agudos,07/03/2021,1610,0,31,0
Agudos,07/04/2020,1,0,0,0
Agudos,07/04/2021,2162,21,49,2
Agudos,07/05/2020,18,0,1,0
Agudos,07/05/2021,2825,20,61,0
Agudos,07/06/2020,34,1,1,0
Agudos,07/06/2021,3231,4,74,0
Agudos,07/07/2020,141,4,3,0
Agudos,07/07/2021,3947,40,98,1
Agudos,07/08/2020,335,16,6,0
Agudos,07/08/2021,4526,6,105,0
Agudos,07/09/2020,522,0,11,0
Agudos,07/09/2021,4674,5,109,0
Agudos,07/10/2020,661,3,13,0
Agudos,07/11/2020,753,0,16,0
Agudos,07/12/2020,896,0,17,0
Agudos,08/01/2021,1037,5,18,0
Agudos,08/02/2021,1329,0,20,0
Agudos,08/03/2021,1624,14,31,0
Agudos,08/04/2020,1,0,1,1
Agudos,08/04/2021,2180,18,50,1
Agudos,08/05/2020,18,0,1,0
Agudos,08/05/2021,2864,39,62,1
Agudos,08/06/2020,34,0,1,0
Agudos,08/06/2021,3240,9,74,0
Agudos,08/07/2020,144,3,3,0
Agudos,08/07/2021,4023,76,98,0
Agudos,08/08/2020,345,10,6,0
Agudos,08/08/2021,4531,5,105,0
Agudos,08/09/2020,522,0,11,0
Agudos,08/09/2021,4674,0,109,0
Agudos,08/10/2020,663,2,13,0
Agudos,08/11/2020,753,0,16,0
Agudos,08/12/2020,897,1,17,0
Agudos,09/01/2021,1040,3,18,0
Agudos,09/02/2021,1332,3,20,0
Agudos,09/03/2021,1636,12,31,0
Agudos,09/04/2020,1,0,1,0
Agudos,09/04/2021,2191,11,50,0
Agudos,09/05/2020,20,2,1,0
Agudos,09/05/2021,2864,0,62,0
Agudos,09/06/2020,35,1,1,0
Agudos,09/06/2021,3246,6,75,1
Agudos,09/07/2020,148,4,3,0
Agudos,09/07/2021,4031,8,98,0
Agudos,09/08/2020,351,6,6,0
Agudos,09/08/2021,4531,0,105,0
Agudos,09/09/2020,528,6,11,0
Agudos,09/10/2020,675,12,13,0
Agudos,09/11/2020,753,0,16,0
Agudos,09/12/2020,909,12,17,0
Agudos,10/01/2021,1043,3,18,0
Agudos,10/02/2021,1349,17,20,0
Agudos,10/03/2021,1656,20,32,1
Agudos,10/04/2020,1,0,1,0
Agudos,10/04/2021,2199,8,50,0
Agudos,10/05/2020,20,0,1,0
Agudos,10/05/2021,2864,0,62,0
Agudos,10/06/2020,37,2,1,0
Agudos,10/06/2021,3300,54,75,0
Agudos,10/07/2020,153,5,3,0
Agudos,10/07/2021,4036,5,99,1
Agudos,10/08/2020,351,0,6,0
Agudos,10/08/2021,4564,33,106,1
Agudos,10/09/2020,530,2,11,0
Agudos,10/10/2020,679,4,13,0
Agudos,10/11/2020,753,0,16,0
Agudos,10/12/2020,916,7,17,0
Agudos,11/01/2021,1043,0,18,0
Agudos,11/02/2021,1356,7,20,0
Agudos,11/03/2021,1683,27,33,1
Agudos,11/04/2020,2,1,1,0
Agudos,11/04/2021,2204,5,50,0
Agudos,11/05/2020,20,0,1,0
Agudos,11/05/2021,2869,5,63,1
Agudos,11/06/2020,44,7,1,0
Agudos,11/06/2021,3320,20,76,1
Agudos,11/07/2020,154,1,3,0
Agudos,11/07/2021,4036,0,99,0
Agudos,11/08/2020,355,4,6,0
Agudos,11/08/2021,4567,3,107,1
Agudos,11/09/2020,538,8,11,0
Agudos,11/10/2020,679,0,13,0
Agudos,11/11/2020,781,28,16,0
Agudos,11/12/2020,923,7,17,0
Agudos,12/01/2021,1044,1,18,0
Agudos,12/02/2021,1364,8,20,0
Agudos,12/03/2021,1704,21,33,0
Agudos,12/04/2020,2,0,1,0
Agudos,12/04/2021,2204,0,50,0
Agudos,12/05/2020,19,-1,1,0
Agudos,12/05/2021,2887,18,63,0
Agudos,12/06/2020,44,0,1,0
Agudos,12/06/2021,3343,23,76,0
Agudos,12/07/2020,163,9,3,0
Agudos,12/07/2021,4036,0,99,0
Agudos,12/08/2020,366,11,7,1
Agudos,12/08/2021,4576,9,107,0
Agudos,12/09/2020,545,7,11,0
Agudos,12/10/2020,679,0,13,0
Agudos,12/11/2020,792,11,16,0
Agudos,12/12/2020,933,10,17,0
Agudos,13/01/2021,1067,23,19,1
Agudos,13/02/2021,1371,7,23,3
Agudos,13/03/2021,1726,22,34,1
Agudos,13/04/2020,2,0,1,0
Agudos,13/04/2021,2250,46,52,2
Agudos,13/05/2020,21,2,1,0
Agudos,13/05/2021,2903,16,64,1
Agudos,13/06/2020,44,0,1,0
Agudos,13/06/2021,3394,51,77,1
Agudos,13/07/2020,163,0,3,0
Agudos,13/07/2021,4048,12,102,3
Agudos,13/08/2020,379,13,7,0
Agudos,13/08/2021,4586,10,107,0
Agudos,13/09/2020,545,0,11,0
Agudos,13/10/2020,679,0,13,0
Agudos,13/11/2020,800,8,16,0
Agudos,13/12/2020,933,0,17,0
Agudos,14/01/2021,1091,24,19,0
Agudos,14/02/2021,1388,17,23,0
Agudos,14/03/2021,1743,17,34,0
Agudos,14/04/2020,2,0,1,0
Agudos,14/04/2021,2270,20,52,0
Agudos,14/05/2020,21,0,1,0
Agudos,14/05/2021,2924,21,64,0
Agudos,14/06/2020,46,2,1,0
Agudos,14/06/2021,3395,1,77,0
Agudos,14/07/2020,166,3,3,0
Agudos,14/07/2021,4072,24,102,0
Agudos,14/08/2020,382,3,7,0
Agudos,14/08/2021,4599,13,107,0
Agudos,14/09/2020,545,0,11,0
Agudos,14/10/2020,684,5,13,0
Agudos,14/11/2020,810,10,17,1
Agudos,14/12/2020,933,0,17,0
Agudos,15/01/2021,1100,9,19,0
Agudos,15/02/2021,1389,1,24,1
Agudos,15/03/2021,1756,13,34,0
Agudos,15/04/2020,4,2,1,0
Agudos,15/04/2021,2300,30,52,0
Agudos,15/05/2020,21,0,1,0
Agudos,15/05/2021,2936,12,64,0
Agudos,15/06/2020,47,1,2,1
Agudos,15/06/2021,3465,70,79,2
Agudos,15/07/2020,172,6,3,0
Agudos,15/07/2021,4088,16,102,0
Agudos,15/08/2020,389,7,7,0
Agudos,15/08/2021,4601,2,108,1
Agudos,15/09/2020,550,5,11,0
Agudos,15/10/2020,692,8,14,1
Agudos,15/11/2020,810,0,17,0
Agudos,15/12/2020,935,2,18,1
Agudos,16/01/2021,1127,27,19,0
Agudos,16/02/2021,1406,17,24,0
Agudos,16/03/2021,1777,21,34,0
Agudos,16/04/2020,4,0,1,0
Agudos,16/04/2021,2305,5,52,0
Agudos,16/05/2020,21,0,1,0
Agudos,16/05/2021,2945,9,64,0
Agudos,16/06/2020,48,1,2,0
Agudos,16/06/2021,3515,50,80,1
Agudos,16/07/2020,178,6,3,0
Agudos,16/07/2021,4100,12,102,0
Agudos,16/08/2020,390,1,7,0
Agudos,16/08/2021,4601,0,108,0
Agudos,16/09/2020,563,13,11,0
Agudos,16/11/2020,810,0,17,0
Agudos,16/12/2020,935,0,18,0
Agudos,17/01/2021,1130,3,19,0
Agudos,17/02/2021,1417,11,24,0
Agudos,17/03/2021,1796,19,34,0
Agudos,17/04/2020,4,0,1,0
Agudos,17/04/2021,2327,22,52,0
Agudos,17/05/2020,21,0,1,0
Agudos,17/05/2021,2945,0,64,0
Agudos,17/06/2020,50,2,2,0
Agudos,17/06/2021,3545,30,80,0
Agudos,17/07/2020,179,1,3,0
Agudos,17/07/2021,4100,0,102,0
Agudos,17/08/2020,395,5,7,0
Agudos,17/08/2021,4602,1,108,0
Agudos,17/09/2020,576,13,11,0
Agudos,17/10/2020,704,10,14,0
Agudos,17/11/2020,819,9,17,0
Agudos,17/12/2020,942,7,18,0
Agudos,18/01/2021,1130,0,19,0
Agudos,18/02/2021,1428,11,24,0
Agudos,18/03/2021,1835,39,35,1
Agudos,18/04/2020,5,1,1,0
Agudos,18/04/2021,2329,2,52,0
Agudos,18/05/2020,21,0,1,0
Agudos,18/05/2021,2962,17,65,1
Agudos,18/06/2020,51,1,2,0
Agudos,18/06/2021,3570,25,82,2
Agudos,18/07/2020,180,1,3,0
Agudos,18/07/2021,4118,18,102,0
Agudos,18/08/2020,405,10,7,0
Agudos,18/08/2021,4607,5,108,0
Agudos,18/09/2020,582,6,11,0
Agudos,18/10/2020,704,0,14,0
Agudos,18/11/2020,821,2,17,0
Agudos,18/12/2020,957,15,18,0
Agudos,19/01/2021,1147,17,20,1
Agudos,19/02/2021,1436,8,24,0
Agudos,19/03/2021,1870,35,36,1
Agudos,19/04/2020,6,1,1,0
Agudos,19/04/2021,2336,7,52,0
Agudos,19/05/2020,22,1,1,0
Agudos,19/05/2021,3002,40,68,3
Agudos,19/06/2020,62,11,2,0
Agudos,19/06/2021,3598,28,82,0
Agudos,19/07/2020,183,3,3,0
Agudos,19/07/2021,4136,18,102,0
Agudos,19/08/2020,416,11,7,0
Agudos,19/08/2021,4610,3,108,0
Agudos,19/09/2020,595,13,12,1
Agudos,19/10/2020,704,0,14,0
Agudos,19/11/2020,822,1,17,0
Agudos,19/12/2020,974,17,18,0
Agudos,20/01/2021,1173,26,20,0
Agudos,20/02/2021,1450,14,24,0
Agudos,20/03/2021,1896,26,37,1
Agudos,20/04/2020,7,1,1,0
Agudos,20/04/2021,2342,6,52,0
Agudos,20/05/2020,22,0,1,0
Agudos,20/05/2021,3018,16,70,2
Agudos,20/06/2020,67,5,2,0
Agudos,20/06/2021,3612,14,84,2
Agudos,20/07/2020,184,1,3,0
Agudos,20/07/2021,4141,5,102,0
Agudos,20/08/2020,428,12,7,0
Agudos,20/08/2021,4617,7,108,0
Agudos,20/09/2020,597,2,12,0
Agudos,20/10/2020,705,1,14,0
Agudos,20/11/2020,830,8,17,0
Agudos,20/12/2020,974,0,18,0
Agudos,21/01/2021,1184,11,20,0
Agudos,21/02/2021,1500,50,24,0
Agudos,21/03/2021,1898,2,37,0
Agudos,21/04/2020,7,0,1,0
Agudos,21/04/2021,2389,47,54,2
Agudos,21/05/2020,22,0,1,0
Agudos,21/05/2021,3038,20,72,2
Agudos,21/06/2020,67,0,2,0
Agudos,21/06/2021,3612,0,84,0
Agudos,21/07/2020,192,8,3,0
Agudos,21/07/2021,4192,51,102,0
Agudos,21/08/2020,431,3,7,0
Agudos,21/08/2021,4624,7,108,0
Agudos,21/09/2020,597,0,12,0
Agudos,21/10/2020,706,1,14,0
Agudos,21/11/2020,831,1,17,0
Agudos,21/12/2020,974,0,18,0
Agudos,22/01/2021,1194,10,20,0
Agudos,22/02/2021,1500,0,24,0
Agudos,22/03/2021,1899,1,37,0
Agudos,22/04/2020,7,0,1,0
Agudos,22/04/2021,2475,86,56,2
Agudos,22/05/2020,22,0,1,0
Agudos,22/05/2021,3051,13,72,0
Agudos,22/06/2020,67,0,2,0
Agudos,22/06/2021,3689,77,85,1
Agudos,22/07/2020,194,2,3,0
Agudos,22/07/2021,4217,25,102,0
Agudos,22/08/2020,444,13,7,0
Agudos,22/08/2021,4625,1,108,0
Agudos,22/09/2020,602,5,12,0
Agudos,22/10/2020,710,4,14,0
Agudos,22/11/2020,835,4,17,0
Agudos,22/12/2020,979,5,18,0
Agudos,23/01/2021,1205,11,20,0
Agudos,23/02/2021,1505,5,24,0
Agudos,23/03/2021,1911,12,39,2
Agudos,23/04/2020,9,2,1,0
Agudos,23/04/2021,2523,48,57,1
Agudos,23/05/2020,22,0,1,0
Agudos,23/05/2021,3054,3,72,0
Agudos,23/06/2020,72,5,2,0
Agudos,23/06/2021,3700,11,85,0
Agudos,23/07/2020,196,2,3,0
Agudos,23/07/2021,4248,31,103,1
Agudos,23/08/2020,452,8,7,0
Agudos,23/08/2021,4626,1,108,0
Agudos,23/09/2020,605,3,12,0
Agudos,23/10/2020,725,15,14,0
Agudos,23/11/2020,835,0,17,0
Agudos,23/12/2020,988,9,18,0
Agudos,24/01/2021,1205,0,20,0
Agudos,24/02/2021,1515,10,25,1
Agudos,24/03/2021,1947,36,45,6
Agudos,24/04/2020,7,-2,1,0
Agudos,24/04/2021,2546,23,57,0
Agudos,24/05/2020,22,0,1,0
Agudos,24/05/2021,3054,0,72,0
Agudos,24/06/2020,83,11,3,1
Agudos,24/06/2021,3738,38,86,1
Agudos,24/07/2020,232,36,3,0
Agudos,24/07/2021,4249,1,103,0
Agudos,24/08/2020,452,0,7,0
Agudos,24/08/2021,4629,3,108,0
Agudos,24/09/2020,611,6,13,1
Agudos,24/10/2020,735,10,14,0
Agudos,24/11/2020,837,2,17,0
Agudos,24/12/2020,991,3,18,0
Agudos,25/01/2021,1205,0,20,0
Agudos,25/02/2021,1530,15,25,0
Agudos,25/03/2021,2019,72,46,1
Agudos,25/04/2020,11,4,1,0
Agudos,25/04/2021,2547,1,57,0
Agudos,25/05/2020,22,0,1,0
Agudos,25/05/2021,3061,7,72,0
Agudos,25/06/2020,83,0,3,0
Agudos,25/06/2021,3749,11,86,0
Agudos,25/07/2020,241,9,3,0
Agudos,25/07/2021,4254,5,103,0
Agudos,25/08/2020,454,2,7,0
Agudos,25/08/2021,4634,5,108,0
Agudos,25/09/2020,616,5,13,0
Agudos,25/10/2020,735,0,14,0
Agudos,25/11/2020,846,9,17,0
Agudos,25/12/2020,993,2,18,0
Agudos,26/01/2021,1210,5,20,0
Agudos,26/02/2021,1534,4,25,0
Agudos,26/03/2021,2041,22,46,0
Agudos,26/04/2020,11,0,1,0
Agudos,26/04/2021,2547,0,57,0
Agudos,26/05/2020,22,0,1,0
Agudos,26/05/2021,3069,8,72,0
Agudos,26/06/2020,86,3,3,0
Agudos,26/06/2021,3757,8,86,0
Agudos,26/07/2020,247,6,4,1
Agudos,26/07/2021,4254,0,103,0
Agudos,26/08/2020,461,7,7,0
Agudos,26/08/2021,4639,5,108,0
Agudos,26/09/2020,619,3,13,0
Agudos,26/10/2020,735,0,14,0
Agudos,26/11/2020,847,1,17,0
Agudos,26/12/2020,993,0,18,0
Agudos,27/01/2021,1222,12,20,0
Agudos,27/02/2021,1538,4,25,0
Agudos,27/03/2020,0,0,0,0
Agudos,27/03/2021,2057,16,46,0
Agudos,27/04/2020,15,4,1,0
Agudos,27/04/2021,2592,45,57,0
Agudos,27/05/2020,23,1,1,0
Agudos,27/05/2021,3075,6,73,1
Agudos,27/06/2020,90,4,3,0
Agudos,27/06/2021,3760,3,86,0
Agudos,27/07/2020,248,1,4,0
Agudos,27/07/2021,4284,30,103,0
Agudos,27/08/2020,464,3,7,0
Agudos,27/08/2021,4641,2,108,0
Agudos,27/09/2020,620,1,13,0
Agudos,27/10/2020,738,3,14,0
Agudos,27/11/2020,851,4,17,0
Agudos,27/12/2020,993,0,18,0
Agudos,28/01/2021,1229,7,20,0
Agudos,28/02/2021,1540,2,25,0
Agudos,28/03/2020,0,0,0,0
Agudos,28/03/2021,2068,11,46,0
Agudos,28/04/2020,14,-1,1,0
Agudos,28/04/2021,2656,64,58,1
Agudos,28/05/2020,23,0,1,0
Agudos,28/05/2021,3076,1,73,0
Agudos,28/06/2020,104,14,3,0
Agudos,28/06/2021,3774,14,86,0
Agudos,28/07/2020,248,0,4,0
Agudos,28/07/2021,4309,25,103,0
Agudos,28/08/2020,468,4,7,0
Agudos,28/08/2021,4644,3,108,0
Agudos,28/09/2020,620,0,13,0
